sex,age,yrsexp,salary,regions
2,41,20.0,24685.0,Eastern
2,33,12.0,24000.0,Mountain
2,46,23.0,49508.0,Central
2,40,16.0,38000.0,Central
2,33,12.0,35000.0,Central
2,32,13.0,23500.0,Mountain
2,36,12.0,11000.0,Mountain
2,30,8.0,16400.0,Mountain
2,44,26.0,43680.0,Central
2,43,23.0,20000.0,Mountain
2,39,17.0,34783.0,Eastern
2,39,18.0,32000.0,Mountain
2,45,16.0,34680.0,Central
2,33,11.0,32000.0,Central
2,26,6.0,38000.0,Mountain
2,55,33.0,35000.0,Eastern
2,36,18.0,23000.0,Central
2,25,7.0,23000.0,Mountain
2,51,28.0,34200.0,Pacific
2,33,14.0,20000.0,Mountain
2,43,24.0,18500.0,Central
2,62,35.0,41000.0,Central
2,34,11.0,44064.0,Pacific
2,26,8.0,28000.0,Central
2,33,14.0,10564.0,Eastern
2,42,17.0,34000.0,Eastern
2,27,9.0,33000.0,Pacific
2,29,8.0,35000.0,Mountain
2,56,26.0,47000.0,Pacific
2,49,18.0,45000.0,Central
2,40,21.0,25000.0,Eastern
2,44,23.0,35000.0,Mountain
2,43,25.0,32000.0,Central
2,44,7.0,15000.0,Pacific
2,34,12.0,38000.0,Mountain
2,47,24.0,45000.0,Central
2,45,16.0,20000.0,Central
2,37,7.0,34000.0,Eastern
2,48,22.0,23700.0,Mountain
2,29,11.0,31000.0,Central
2,56,22.0,27500.0,Pacific
2,37,16.0,20000.0,Mountain
2,25,2.0,17000.0,Mountain
2,27,9.0,35500.0,Mountain
2,44,22.0,48000.0,Mountain
2,37,17.0,14000.0,Pacific
2,30,12.0,16000.0,Pacific
2,26,8.0,45000.0,Central
2,35,7.0,27000.0,Central
2,31,12.0,32000.0,Pacific
2,27,8.0,14430.0,Pacific
2,61,42.0,17433.0,Central
2,34,7.0,10609.0,Pacific
2,33,13.0,15060.0,Central
2,38,19.0,18600.0,Eastern
2,26,7.0,36000.0,Central
2,37,15.0,28220.0,Eastern
2,45,14.0,14000.0,Central
2,55,32.0,12000.0,Central
2,47,24.0,48000.0,Central
2,25,6.0,23000.0,Mountain
2,49,22.0,24000.0,Mountain
2,30,9.0,35000.0,Eastern
2,38,15.0,21000.0,Central
2,34,15.0,36000.0,Central
2,48,22.0,35342.0,Eastern
2,57,4.70910167694092,24480.0,Eastern
2,47,21.0,35000.0,Mountain
2,43,23.0,14100.0,Mountain
2,55,15.0,47000.0,Central
2,53,29.0,21900.0,Mountain
2,31,10.0,15445.0,Central
2,53,27.0,40000.0,Central
2,41,19.0,38000.0,Central
2,56,22.0,35000.0,Central
2,25,7.0,48000.0,Central
2,58,29.0,32600.0,Central
2,53,35.0,42000.0,Eastern
2,48,19.0,12600.0,Central
2,47,28.0,41000.0,Eastern
2,33,8.0,42000.0,Central
2,33,12.0,13300.0,Mountain
2,35,17.0,33000.0,Eastern
2,29,10.0,19000.0,Central
2,47,17.0,30000.0,Central
2,33,11.0,13000.0,Central
2,37,19.0,11740.0,Central
2,49,29.0,22000.0,Mountain
2,43,24.0,45000.0,Central
2,54,32.0,24000.0,Mountain
2,47,22.0,26800.0,Central
2,49,22.0,49000.0,Pacific
2,45,25.0,27040.0,Eastern
2,57,33.0,30000.0,Pacific
2,61,37.0,49000.0,Eastern
2,45,23.0,27300.0,Pacific
2,43,25.0,21000.0,Mountain
2,57,30.0,32500.0,Eastern
2,28,8.0,14000.0,Mountain
2,36,14.0,33000.0,Eastern
2,26,3.0,21600.0,Central
2,55,37.0,22500.0,Pacific
2,43,17.0,28663.0,Central
2,34,7.0,38000.0,Mountain
2,30,7.0,20000.0,Pacific
2,46,24.0,26120.0,Central
2,44,20.0,38500.0,Central
2,39,19.0,26000.0,Central
2,41,15.0,30000.0,Mountain
2,28,9.0,30000.0,Pacific
2,53,12.0,16000.0,Central
2,48,29.0,24000.0,Mountain
2,49,29.0,13500.0,Central
2,25,7.0,34000.0,Mountain
2,54,24.0,17600.0,Eastern
2,61,4.0,12500.0,Central
2,30,12.0,15600.0,Central
2,27,7.0,37500.0,Central
2,27,3.0,29988.0,Central
2,36,10.0,40000.0,Mountain
2,35,12.0,30000.0,Central
2,47,21.0,26500.0,Central
2,31,13.0,16100.0,Eastern
2,43,19.0,40000.0,Mountain
2,45,19.0,42000.0,Central
2,36,16.0,36000.0,Mountain
2,28,10.0,11800.0,Pacific
2,55,26.0,23000.0,Central
2,33,15.0,23000.0,Pacific
2,31,11.0,22000.0,Central
2,48,25.0,38000.0,Eastern
2,35,12.0,20000.0,Central
2,42,15.0,23500.0,Eastern
2,59,34.0,22000.0,Eastern
2,51,28.0,31200.0,Central
2,27,5.0,22240.0,Mountain
2,34,12.0,12000.0,Central
2,37,14.0,27665.0,Mountain
2,35,16.0,18000.0,Mountain
2,29,9.0,30000.0,Mountain
2,42,22.0,21500.0,Central
2,57,19.0,18000.0,Central
2,48,24.0,28000.0,Central
2,27,7.0,26000.0,Eastern
2,45,21.0,30000.0,Mountain
2,28,9.0,12000.0,Central
2,45,25.0,18600.0,Mountain
2,36,12.0,24000.0,Central
2,25,7.0,12000.0,Central
2,53,27.0,43000.0,Central
2,41,22.0,16800.0,Central
2,54,28.0,44804.0,Mountain
2,51,25.0,19000.0,Pacific
2,61,34.0,30000.0,Central
2,56,31.0,34000.0,Mountain
2,33,14.0,30000.0,Pacific
2,37,14.0,33334.0,Central
2,36,15.0,49000.0,Central
2,42,13.0,15600.0,Central
2,35,17.0,20000.0,Eastern
2,51,28.0,35000.0,Pacific
2,46,17.0,12600.0,Central
2,39,14.0,23000.0,Mountain
2,46,22.0,31000.0,Eastern
2,55,11.0,12468.0,Mountain
2,29,3.0,16000.0,Central
2,54,34.0,40000.0,Pacific
2,53,23.0,38000.0,Mountain
2,31,10.0,19200.0,Central
2,31,11.0,14000.0,Eastern
2,26,8.0,38000.0,Eastern
2,44,22.0,45000.0,Central
2,47,25.0,10200.0,Pacific
2,38,20.0,36000.0,Central
2,43,19.0,36000.0,Central
2,51,30.0,13000.0,Central
2,48,23.0,20000.0,Pacific
2,35,6.0,12000.0,Mountain
2,31,13.0,12500.0,Mountain
2,38,20.0,34020.0,Central
2,43,23.0,27500.0,Eastern
2,31,11.0,15600.0,Central
2,27,8.0,47000.0,Mountain
2,53,20.0,27492.0,Pacific
2,33,12.0,32000.0,Pacific
2,45,23.0,33300.0,Eastern
2,33,12.0,31657.0,Pacific
2,32,10.0,35000.0,Central
2,36,16.0,40730.0,Pacific
2,29,9.0,12000.0,Central
2,47,23.0,28000.0,Mountain
2,46,22.0,42000.0,Mountain
2,41,17.0,30500.0,Central
2,39,17.0,36900.0,Central
2,49,28.0,26000.0,Pacific
2,34,15.0,30000.0,Central
2,39,19.0,18000.0,Central
2,44,20.0,11800.0,Central
2,29,9.0,35700.0,Central
2,44,19.0,32931.0,Mountain
2,50,26.0,40000.0,Mountain
2,54,28.0,15000.0,Central
2,37,17.0,16000.0,Pacific
2,43,20.0,20177.0,Mountain
2,50,12.0,23500.0,Mountain
2,47,26.0,29000.0,Pacific
2,33,13.0,40000.0,Central
2,47,24.0,33000.0,Eastern
2,35,12.0,22000.0,Central
2,28,8.0,25000.0,Central
2,51,21.0,22000.0,Central
2,52,24.0,43000.0,Central
2,26,5.0,25200.0,Central
2,37,17.0,17000.0,Central
2,31,13.0,29311.0,Pacific
2,48,25.0,29000.0,Central
2,39,20.0,16000.0,Central
2,31,7.0,15920.0,Central
2,27,7.0,16000.0,Eastern
2,39,12.0,14000.0,Central
2,35,15.0,40000.0,Central
2,50,30.0,18261.0,Central
2,55,12.0,32000.0,Eastern
2,39,21.0,43000.0,Eastern
2,54,33.0,15000.0,Pacific
2,37,16.0,28000.0,Eastern
2,44,26.0,29000.0,Pacific
2,59,34.0,32000.0,Central
2,29,11.0,31100.0,Eastern
2,32,10.0,13000.0,Mountain
2,26,8.0,11500.0,Eastern
2,54,33.0,42000.0,Eastern
2,37,13.0,39000.0,Mountain
2,58,36.0,26000.0,Mountain
2,48,17.0,13500.0,Eastern
2,30,8.0,30000.0,Eastern
2,25,7.0,14000.0,Mountain
2,43,18.0,28000.0,Pacific
2,34,16.0,18500.0,Eastern
2,61,37.0,47000.0,Central
2,49,31.0,16205.0,Central
2,57,32.0,20000.0,Pacific
2,48,23.0,21000.0,Central
2,48,26.0,27600.0,Mountain
2,41,19.0,35500.0,Pacific
2,37,14.0,20000.0,Central
2,28,8.0,36666.0,Central
2,61,35.0,43800.0,Central
2,34,2.0,32000.0,Central
2,33,10.0,28000.0,Pacific
2,37,12.0,15000.0,Mountain
2,51,33.0,27700.0,Pacific
2,25,7.0,16000.0,Mountain
2,37,18.0,10371.0,Mountain
2,59,38.0,12000.0,Pacific
2,33,10.0,40000.0,Mountain
2,46,28.0,45000.0,Pacific
2,41,18.0,34000.0,Central
2,34,14.0,22000.0,Central
2,35,2.0,12000.0,Pacific
2,33,15.0,33000.0,Central
2,53,20.0,30000.0,Mountain
2,41,17.0,36000.0,Eastern
2,60,19.0,19500.0,Eastern
2,56,29.0,47500.0,Mountain
2,49,26.0,45000.0,Central
2,51,30.0,24944.0,Mountain
2,58,33.0,26240.0,Central
2,45,27.0,32000.0,Central
2,49,29.0,28000.0,Mountain
2,58,29.0,40000.0,Mountain
2,33,15.0,15000.0,Central
2,26,5.0,43000.0,Pacific
2,38,19.0,23000.0,Eastern
2,30,10.0,26000.0,Eastern
2,54,24.0,16276.0,Mountain
2,28,7.0,14000.0,Mountain
2,51,29.0,32000.0,Central
2,32,13.0,22840.0,Central
2,31,9.0,14500.0,Central
2,25,4.0,25000.0,Central
2,47,24.0,33933.0,Central
2,53,24.0,46500.0,Pacific
2,32,10.0,40000.0,Central
2,57,32.0,30000.0,Central
2,46,21.0,26964.0,Central
2,42,7.0,13000.0,Mountain
2,30,7.0,16000.0,Central
2,42,23.0,19000.0,Central
2,37,13.0,30000.0,Central
2,43,20.0,11200.0,Eastern
2,27,9.0,25500.0,Eastern
2,43,24.0,31000.0,Pacific
2,51,31.0,40000.0,Eastern
2,30,12.0,30940.0,Central
2,46,27.0,15000.0,Pacific
2,25,7.0,18500.0,Mountain
2,26,7.0,18000.0,Central
2,36,11.0,28000.0,Central
2,46,10.0,12000.0,Pacific
2,26,5.0,12000.0,Central
2,40,21.0,20000.0,Mountain
2,52,18.0,12000.0,Eastern
2,42,13.0,18900.0,Pacific
2,45,18.0,13000.0,Central
2,31,10.0,38000.0,Mountain
2,26,7.0,16000.0,Eastern
2,48,21.0,24000.0,Pacific
2,52,33.0,32000.0,Eastern
2,27,9.0,22000.0,Central
2,26,6.0,15000.0,Central
2,41,17.0,35050.0,Central
2,37,17.0,22000.0,Mountain
2,36,4.0,15000.0,Central
2,56,17.0,38000.0,Pacific
2,59,20.0,20000.0,Central
2,36,14.0,27000.0,Pacific
2,42,19.0,26500.0,Central
2,61,37.0,43400.0,Mountain
2,32,13.0,27370.0,Eastern
2,45,21.0,13319.0,Pacific
2,27,6.0,23000.0,Eastern
2,31,11.0,15000.0,Central
2,26,4.0,42000.0,Central
2,33,11.0,26000.0,Central
2,29,8.0,14000.0,Eastern
2,34,16.0,30000.0,Mountain
2,59,28.0,34000.0,Central
2,30,9.0,35000.0,Central
2,59,3.0,12300.0,Central
2,51,16.0,15139.0,Eastern
2,32,12.0,15000.0,Pacific
2,39,18.0,15000.0,Eastern
2,53,23.0,36000.0,Eastern
2,40,19.0,34000.0,Central
2,63,38.0,11238.0,Eastern
2,26,8.0,12000.0,Central
2,48,23.0,40000.0,Mountain
2,41,20.0,15732.0,Central
2,43,23.0,21000.0,Eastern
2,37,15.0,44000.0,Central
2,38,7.0,11551.0,Central
2,45,25.0,46000.0,Eastern
2,43,21.0,28000.0,Central
2,57,30.0,27590.0,Pacific
2,29,8.0,29000.0,Central
2,43,23.0,32000.0,Central
2,29,11.0,15000.0,Mountain
2,32,10.0,38000.0,Central
2,54,35.0,24168.0,Central
2,59,35.0,11000.0,Central
2,31,11.0,16000.0,Mountain
2,35,15.0,30000.0,Central
2,37,14.0,20000.0,Eastern
2,43,5.0,12000.0,Central
2,48,24.0,42000.0,Central
2,42,22.0,42300.0,Central
2,32,12.0,38000.0,Eastern
2,29,8.0,25000.0,Mountain
2,51,27.0,35000.0,Pacific
2,54,30.0,48000.0,Eastern
2,49,29.0,26402.0,Eastern
2,51,27.0,32000.0,Mountain
2,31,7.0,16000.0,Mountain
2,54,30.0,18000.0,Central
2,31,6.0,45000.0,Eastern
2,34,16.0,11000.0,Pacific
2,38,12.0,28458.0,Mountain
2,48,22.0,21105.0,Central
2,49,29.0,23000.0,Central
2,31,8.0,34000.0,Mountain
2,54,29.0,32000.0,Eastern
2,42,19.0,22000.0,Mountain
2,42,22.0,32000.0,Eastern
2,32,10.0,30000.0,Central
2,28,7.0,20000.0,Mountain
2,43,23.0,19726.0,Mountain
2,25,6.0,11810.0,Central
2,25,7.0,10553.0,Central
2,55,11.0,32000.0,Mountain
2,55,21.0,35000.0,Mountain
2,31,11.0,39000.0,Mountain
2,26,7.0,49000.0,Mountain
2,49,30.0,40000.0,Mountain
2,43,12.0,30000.0,Eastern
2,49,27.0,37000.0,Mountain
2,41,19.0,37450.0,Central
2,29,10.0,34000.0,Central
2,54,33.0,13884.0,Pacific
2,39,20.0,22000.0,Central
2,45,22.0,17000.0,Central
2,37,16.0,34000.0,Eastern
2,41,23.0,44000.0,Central
2,50,10.0,32000.0,Mountain
2,37,19.0,28000.0,Eastern
2,42,24.0,43000.0,Pacific
2,39,1.0,19500.0,Central
2,43,13.0,12500.0,Mountain
2,59,33.0,35000.0,Mountain
2,37,13.0,16500.0,Pacific
2,28,9.0,26750.0,Eastern
2,35,12.0,27400.0,Central
2,46,14.0,33000.0,Central
2,55,24.0,16000.0,Eastern
2,26,4.0,30000.0,Mountain
2,43,13.0,13000.0,Mountain
2,27,9.0,16800.0,Central
2,32,8.0,12570.0,Central
2,34,14.0,27500.0,Central
2,62,28.0,18600.0,Mountain
2,46,27.0,25200.0,Central
2,38,20.0,10264.0,Central
2,62,32.0,20000.0,Eastern
2,36,15.0,32500.0,Central
2,29,10.0,34190.0,Mountain
2,52,27.0,18000.0,Central
2,30,9.0,12000.0,Central
2,47,28.0,17276.0,Pacific
2,48,22.0,40000.0,Central
2,26,6.0,15000.0,Mountain
2,32,9.0,32800.0,Central
2,37,16.0,33000.0,Pacific
2,47,20.0,22700.0,Mountain
2,35,14.0,36000.0,Central
2,46,13.0,11000.0,Pacific
2,46,20.0,27000.0,Mountain
2,36,11.0,29000.0,Central
2,33,14.0,43000.0,Pacific
2,56,10.0,21000.0,Central
2,27,7.0,12000.0,Mountain
2,43,12.0,17017.0,Central
2,34,13.0,28902.0,Mountain
2,32,13.0,25000.0,Pacific
2,44,19.0,21000.0,Mountain
2,42,21.0,30000.0,Central
2,28,9.0,31000.0,Eastern
2,33,10.0,34000.0,Eastern
2,32,7.0,38000.0,Mountain
2,32,14.0,43000.0,Central
2,36,11.0,30000.0,Central
2,42,23.0,15000.0,Central
2,53,29.0,35000.0,Pacific
2,42,23.0,42000.0,Central
2,42,22.0,23000.0,Central
2,34,15.0,48000.0,Pacific
2,51,29.0,30000.0,Mountain
2,27,6.0,32500.0,Central
2,31,10.0,30000.0,Pacific
2,40,17.0,12000.0,Mountain
2,45,18.0,26000.0,Eastern
2,40,15.0,23000.0,Central
2,58,26.0,31824.0,Pacific
2,43,21.0,33000.0,Mountain
2,48,30.0,15000.0,Central
2,33,14.0,31000.0,Mountain
2,47,18.0,33000.0,Central
2,60,37.0,28000.0,Central
2,59,35.0,18000.0,Mountain
2,25,5.0,14000.0,Pacific
2,30,8.0,37000.0,Central
2,30,5.0,13000.0,Central
2,27,5.0,35000.0,Mountain
2,51,21.0,14976.0,Mountain
2,38,20.0,30000.0,Pacific
2,42,1.0,13069.0,Central
2,35,11.0,30000.0,Pacific
2,39,19.0,16000.0,Central
2,32,14.0,30000.0,Central
2,35,14.0,49000.0,Mountain
2,25,7.0,21000.0,Central
2,41,18.0,32000.0,Central
2,50,32.0,20000.0,Pacific
2,28,9.0,11000.0,Central
2,39,13.0,19500.0,Central
2,57,33.0,18000.0,Mountain
2,27,2.0,15712.0,Central
2,28,6.0,36000.0,Central
2,27,8.0,49000.0,Pacific
2,46,21.0,22000.0,Central
2,48,27.0,35500.0,Pacific
2,48,25.0,31000.0,Central
2,48,28.0,46000.0,Central
2,29,7.0,16230.0,Eastern
2,28,9.0,25000.0,Central
2,29,9.0,10600.0,Central
2,54,21.0,31500.0,Central
2,29,9.0,32000.0,Central
2,46,22.0,33900.0,Central
2,55,36.0,33000.0,Central
2,37,17.0,11874.0,Central
2,36,9.0,40000.0,Central
2,42,2.0,12000.0,Pacific
2,36,16.0,23000.0,Eastern
2,58,39.0,27462.0,Mountain
2,31,11.0,12500.0,Mountain
2,34,14.0,34300.0,Eastern
2,33,10.0,18000.0,Central
2,31,10.0,36500.0,Mountain
2,32,12.0,11563.0,Central
2,44,21.0,34000.0,Central
2,49,18.0,38000.0,Pacific
2,25,7.0,25000.0,Central
2,43,24.0,20000.0,Mountain
2,50,24.0,28000.0,Mountain
2,46,27.0,44780.0,Pacific
2,43,13.0,28000.0,Central
2,26,7.0,10070.0,Mountain
2,54,31.0,41600.0,Pacific
2,34,13.0,14600.0,Mountain
2,27,5.0,29678.0,Central
2,34,7.0,38000.0,Mountain
2,50,17.0,15000.0,Eastern
2,27,3.0,43000.0,Eastern
2,32,10.0,35500.0,Central
2,28,9.0,17680.0,Eastern
2,30,12.0,10620.0,Central
2,35,17.0,32762.0,Mountain
2,45,14.0,32022.0,Mountain
2,56,21.0,28000.0,Mountain
2,45,22.0,31000.0,Central
2,48,28.0,20000.0,Central
2,26,7.0,21000.0,Central
2,46,9.0,16945.0,Central
2,61,41.0,44000.0,Central
2,30,8.0,38000.0,Mountain
2,46,20.0,49000.0,Central
2,43,20.0,47000.0,Mountain
2,38,12.0,40000.0,Mountain
2,61,34.0,15244.0,Eastern
2,32,12.0,14000.0,Pacific
2,38,20.0,14500.0,Eastern
2,28,10.0,22325.0,Eastern
2,35,16.0,26532.0,Mountain
2,45,23.0,36000.0,Eastern
2,53,22.0,30470.0,Central
2,40,17.0,32675.0,Mountain
2,35,13.0,21000.0,Mountain
2,32,13.0,18500.0,Central
2,25,7.0,35000.0,Pacific
2,25,4.0,10500.0,Central
2,31,8.0,40000.0,Eastern
2,36,17.0,29000.0,Pacific
2,27,9.0,15000.0,Central
2,37,15.0,48000.0,Eastern
2,28,9.0,45000.0,Mountain
2,32,13.0,25000.0,Central
2,32,14.0,16000.0,Central
2,51,23.0,22200.0,Mountain
2,45,7.0,24000.0,Central
2,33,10.0,25000.0,Central
2,31,13.0,12000.0,Central
2,27,5.0,17200.0,Pacific
2,45,26.0,45000.0,Central
2,58,33.0,39510.0,Mountain
2,25,3.0,25000.0,Central
2,27,9.0,27000.0,Mountain
2,43,21.0,35000.0,Mountain
2,47,18.0,24000.0,Central
2,48,22.0,17454.0,Eastern
2,30,11.0,13000.0,Mountain
2,43,24.0,35000.0,Central
2,38,16.0,44700.0,Mountain
2,28,6.0,24000.0,Eastern
2,46,12.0,25000.0,Central
2,48,24.0,33000.0,Mountain
2,42,13.0,20000.0,Mountain
2,42,18.0,40000.0,Central
2,25,6.0,15950.0,Central
2,35,17.0,24000.0,Pacific
2,48,15.0,27000.0,Central
2,57,31.0,22186.0,Mountain
2,47,20.0,23000.0,Mountain
2,37,13.0,35000.0,Eastern
2,27,7.0,21000.0,Central
2,26,6.0,23000.0,Central
2,49,16.0,23000.0,Mountain
2,58,35.0,30000.0,Mountain
2,42,17.0,22000.0,Central
2,26,7.0,22000.0,Mountain
2,54,31.0,43000.0,Pacific
2,28,9.0,25000.0,Pacific
2,27,9.0,11000.0,Mountain
2,30,12.0,26000.0,Central
2,25,7.0,16000.0,Mountain
2,28,10.0,23000.0,Central
2,35,16.0,45000.0,Mountain
2,36,18.0,34000.0,Mountain
2,34,15.0,24000.0,Central
2,42,23.0,10340.0,Eastern
2,31,8.0,30500.0,Eastern
2,34,8.0,14000.0,Central
2,32,11.0,13000.0,Pacific
2,28,6.0,30000.0,Central
2,25,4.0,36000.0,Mountain
2,62,41.0,38934.0,Mountain
2,32,11.0,30000.0,Central
2,44,21.0,36000.0,Central
2,44,15.0,12000.0,Mountain
2,43,20.0,12000.0,Pacific
2,34,9.0,15000.0,Eastern
2,25,7.0,25800.0,Central
2,48,21.0,25000.0,Central
2,55,25.0,12000.0,Eastern
2,41,17.0,30000.0,Central
2,39,11.0,12000.0,Eastern
2,52,10.0,14000.0,Pacific
2,25,5.0,20000.0,Mountain
2,49,23.0,42000.0,Mountain
2,35,14.0,22000.0,Central
2,51,32.0,23000.0,Mountain
2,31,10.0,45000.0,Central
2,51,19.0,18000.0,Central
2,33,13.0,39000.0,Central
2,48,25.0,23000.0,Mountain
2,50,25.0,13700.0,Pacific
2,50,19.0,18500.0,Eastern
2,41,16.0,34000.0,Central
2,25,5.0,20000.0,Central
2,55,27.0,22000.0,Mountain
2,55,29.0,26200.0,Central
2,34,9.0,24000.0,Central
2,41,17.0,13000.0,Central
2,42,22.0,12000.0,Central
2,32,13.0,40000.0,Pacific
2,38,17.0,35500.0,Mountain
2,44,22.0,17932.0,Eastern
2,30,11.0,26000.0,Pacific
2,30,10.0,47000.0,Mountain
2,36,13.0,35000.0,Central
2,29,9.0,18000.0,Central
2,36,18.0,46200.0,Eastern
2,43,21.0,20830.0,Mountain
2,26,6.0,21000.0,Mountain
2,30,9.0,33000.0,Mountain
2,32,14.0,46000.0,Central
2,37,11.0,18000.0,Central
2,34,15.0,28000.0,Mountain
2,47,28.0,18636.0,Mountain
2,29,11.0,30000.0,Central
2,49,24.0,47000.0,Central
2,25,5.0,12000.0,Mountain
2,43,25.0,19963.0,Pacific
2,42,19.0,28560.0,Central
2,49,23.0,30000.0,Mountain
2,45,11.0,13000.0,Mountain
2,25,6.0,20000.0,Mountain
2,30,10.0,36000.0,Eastern
2,34,13.0,33000.0,Pacific
2,47,23.0,30000.0,Central
2,36,12.0,29000.0,Central
2,55,26.0,13838.0,Eastern
2,52,34.0,20000.0,Central
2,29,10.0,25600.0,Central
2,40,17.0,41700.0,Central
2,26,7.0,45000.0,Central
2,26,6.0,27000.0,Mountain
2,40,19.0,40000.0,Central
2,47,19.0,31266.0,Central
2,37,18.0,12000.0,Mountain
2,46,24.0,39000.0,Mountain
2,27,5.0,30000.0,Mountain
2,31,13.0,13000.0,Central
2,29,7.0,15000.0,Central
2,51,26.0,33000.0,Central
2,34,14.0,30000.0,Eastern
2,39,21.0,24000.0,Mountain
2,53,34.0,49000.0,Pacific
2,64,35.0,18000.0,Mountain
2,60,21.0,45500.0,Pacific
2,49,30.0,45000.0,Mountain
2,48,30.0,18431.0,Pacific
2,47,27.0,23320.0,Pacific
2,30,12.0,12200.0,Central
2,35,17.0,15560.0,Central
2,41,12.0,12000.0,Eastern
2,32,13.0,42000.0,Central
2,46,18.0,40000.0,Central
2,28,9.0,19200.0,Mountain
2,39,9.0,17000.0,Mountain
2,30,6.0,20000.0,Central
2,50,28.0,24000.0,Mountain
2,32,14.0,24000.0,Eastern
2,50,20.0,21990.0,Central
2,46,22.0,25000.0,Central
2,25,7.0,34000.0,Central
2,45,19.0,25000.0,Central
2,35,1.0,19500.0,Central
2,48,30.0,11500.0,Central
2,49,24.0,30000.0,Central
2,34,10.0,25100.0,Mountain
2,49,23.0,35000.0,Central
2,56,21.0,25000.0,Pacific
2,54,30.0,39375.0,Central
2,60,26.0,42000.0,Central
2,56,1.0,35360.0,Eastern
2,55,12.0,35990.0,Pacific
2,32,12.0,48000.0,Central
2,46,20.0,30000.0,Central
2,56,16.7263946533203,34425.0,Pacific
2,35,16.0,16000.0,Mountain
2,60,18.0,43000.0,Mountain
2,51,33.0,21000.0,Central
2,29,10.0,30000.0,Central
2,48,10.0,20000.0,Central
2,43,20.0,43307.0,Central
2,32,10.0,30000.0,Eastern
2,40,15.0,46000.0,Central
2,37,10.0,16800.0,Central
2,37,14.0,35000.0,Mountain
2,52,28.0,48000.0,Pacific
2,31,11.0,33000.0,Pacific
2,52,34.0,19338.0,Central
2,26,8.0,12700.0,Central
2,37,17.0,17472.0,Pacific
2,50,16.0,25000.0,Mountain
2,43,6.0,15000.0,Central
2,41,22.0,47000.0,Pacific
2,51,18.0,45000.0,Mountain
2,33,14.0,35000.0,Mountain
2,58,17.0,35000.0,Central
2,31,11.0,32000.0,Central
2,52,24.0,40198.0,Eastern
2,41,23.0,17000.0,Eastern
2,44,13.0,23000.0,Mountain
2,48,26.0,40000.0,Central
2,40,22.0,25568.0,Central
2,41,21.0,13000.0,Central
2,58,22.0,22618.0,Mountain
2,27,9.0,20000.0,Mountain
2,30,11.0,14000.0,Mountain
2,53,32.0,35000.0,Central
2,36,16.0,12000.0,Eastern
2,57,38.0,21000.0,Pacific
2,57,38.0,46000.0,Central
2,37,15.0,18000.0,Central
2,25,7.0,12400.0,Pacific
2,26,8.0,31000.0,Mountain
2,29,8.0,19000.0,Mountain
2,27,9.0,17000.0,Pacific
2,63,44.0,19500.0,Central
2,35,15.0,43000.0,Pacific
2,41,14.0,48000.0,Central
2,32,14.0,12843.0,Central
2,54,36.0,25000.0,Central
2,34,11.0,44000.0,Mountain
2,50,23.0,41400.0,Central
2,44,25.0,23000.0,Mountain
2,30,7.0,15000.0,Mountain
2,38,15.0,40000.0,Mountain
2,26,7.0,34000.0,Central
2,52,28.0,20000.0,Eastern
2,34,11.0,19000.0,Central
2,29,11.0,11000.0,Mountain
2,34,16.0,11095.0,Central
2,41,19.0,12000.0,Central
2,31,9.0,34000.0,Mountain
2,29,8.0,13000.0,Mountain
2,43,17.0,30848.0,Mountain
2,45,18.0,28000.0,Central
2,45,26.0,43000.0,Mountain
2,28,8.0,35256.0,Mountain
2,35,16.0,15000.0,Pacific
2,41,7.0,11012.0,Mountain
2,31,10.0,35000.0,Mountain
2,30,7.0,17000.0,Central
2,30,12.0,14000.0,Mountain
2,27,9.0,14000.0,Central
2,26,8.0,17680.0,Mountain
2,27,9.0,34500.0,Central
2,40,22.0,12000.0,Eastern
2,35,7.0,35000.0,Mountain
2,51,26.0,30000.0,Central
2,37,13.0,25000.0,Pacific
2,56,20.0,13618.0,Central
2,55,25.0,36000.0,Eastern
2,59,33.0,45000.0,Mountain
2,29,8.0,12500.0,Mountain
2,30,8.0,36000.0,Eastern
2,31,9.0,25000.0,Mountain
2,32,2.0,12000.0,Mountain
2,48,17.0,48900.0,Pacific
2,38,19.0,33000.0,Eastern
2,31,9.0,40000.0,Eastern
2,29,7.0,30000.0,Mountain
2,53,20.0,44000.0,Central
2,26,7.0,20000.0,Central
2,35,16.0,14000.0,Central
2,38,16.0,13000.0,Pacific
2,43,21.0,32984.0,Mountain
2,56,37.0,42000.0,Mountain
2,33,15.0,22000.0,Eastern
2,49,25.0,12642.0,Central
2,35,12.0,38000.0,Mountain
2,40,21.0,18000.0,Central
2,35,17.0,27000.0,Central
2,53,25.0,14000.0,Central
2,58,32.0,18853.0,Eastern
2,45,26.0,39680.0,Mountain
2,39,21.0,10800.0,Central
2,25,7.0,15000.0,Pacific
2,45,20.0,25000.0,Central
2,56,36.0,26500.0,Central
2,39,12.0,17000.0,Central
2,30,10.0,25000.0,Central
2,28,10.0,13000.0,Mountain
2,38,18.0,25600.0,Mountain
2,40,16.0,14265.0,Mountain
2,55,16.0,30000.0,Central
2,27,9.0,40000.0,Mountain
2,49,28.0,36000.0,Mountain
2,43,20.0,31000.0,Mountain
2,59,36.0,34379.0,Mountain
2,49,24.0,20000.0,Central
2,59,25.0,37000.0,Pacific
2,31,13.0,12000.0,Eastern
